databas,skolnivå,dataset,år,uttag,format,url
siris,Grundskolan,16-Personalstatistik,1999,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/CSV/1999-1.csv
siris,Grundskolan,16-Personalstatistik,2010,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/CSV/2010-1.csv
siris,Grundskolan,16-Personalstatistik,2018,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/16-Personalstatistik/CSV/2018-1.csv
siris,Grundskolan,84-Relationen mellan nationella prov och terminsbetyg årskurs 6,2013,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/84-Relationen%20mellan%20nationella%20prov%20och%20terminsbetyg%20%C3%A5rskurs%206/EXCEL/2013-1.xlsx
siris,Grundskolan,84-Relationen mellan nationella prov och terminsbetyg årskurs 6,2015,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/84-Relationen%20mellan%20nationella%20prov%20och%20terminsbetyg%20%C3%A5rskurs%206/EXCEL/2015-1.xlsx
siris,Grundskolan,84-Relationen mellan nationella prov och terminsbetyg årskurs 6,2018,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/84-Relationen%20mellan%20nationella%20prov%20och%20terminsbetyg%20%C3%A5rskurs%206/EXCEL/2018-1.xlsx
siris,Grundskolan,84-Relationen mellan nationella prov och terminsbetyg årskurs 6,2019,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/84-Relationen%20mellan%20nationella%20prov%20och%20terminsbetyg%20%C3%A5rskurs%206/EXCEL/2019-1.xlsx
siris,Grundskolan,84-Relationen mellan nationella prov och terminsbetyg årskurs 6,2017,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/84-Relationen%20mellan%20nationella%20prov%20och%20terminsbetyg%20%C3%A5rskurs%206/EXCEL/2017-1.xlsx
siris,Grundskolan,84-Relationen mellan nationella prov och terminsbetyg årskurs 6,2014,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/84-Relationen%20mellan%20nationella%20prov%20och%20terminsbetyg%20%C3%A5rskurs%206/EXCEL/2014-1.xlsx
siris,Grundskolan,84-Relationen mellan nationella prov och terminsbetyg årskurs 6,2016,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/84-Relationen%20mellan%20nationella%20prov%20och%20terminsbetyg%20%C3%A5rskurs%206/EXCEL/2016-1.xlsx
siris,Grundskolan,84-Relationen mellan nationella prov och terminsbetyg årskurs 6,2019,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/84-Relationen%20mellan%20nationella%20prov%20och%20terminsbetyg%20%C3%A5rskurs%206/XML/2019-1.xml
siris,Grundskolan,84-Relationen mellan nationella prov och terminsbetyg årskurs 6,2015,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/84-Relationen%20mellan%20nationella%20prov%20och%20terminsbetyg%20%C3%A5rskurs%206/XML/2015-1.xml
siris,Grundskolan,84-Relationen mellan nationella prov och terminsbetyg årskurs 6,2018,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/84-Relationen%20mellan%20nationella%20prov%20och%20terminsbetyg%20%C3%A5rskurs%206/XML/2018-1.xml
siris,Grundskolan,84-Relationen mellan nationella prov och terminsbetyg årskurs 6,2014,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/84-Relationen%20mellan%20nationella%20prov%20och%20terminsbetyg%20%C3%A5rskurs%206/XML/2014-1.xml
siris,Grundskolan,84-Relationen mellan nationella prov och terminsbetyg årskurs 6,2016,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/84-Relationen%20mellan%20nationella%20prov%20och%20terminsbetyg%20%C3%A5rskurs%206/XML/2016-1.xml
siris,Grundskolan,84-Relationen mellan nationella prov och terminsbetyg årskurs 6,2013,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/84-Relationen%20mellan%20nationella%20prov%20och%20terminsbetyg%20%C3%A5rskurs%206/XML/2013-1.xml
siris,Grundskolan,84-Relationen mellan nationella prov och terminsbetyg årskurs 6,2017,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/84-Relationen%20mellan%20nationella%20prov%20och%20terminsbetyg%20%C3%A5rskurs%206/XML/2017-1.xml
siris,Grundskolan,84-Relationen mellan nationella prov och terminsbetyg årskurs 6,2017,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/84-Relationen%20mellan%20nationella%20prov%20och%20terminsbetyg%20%C3%A5rskurs%206/CSV/2017-1.csv
siris,Grundskolan,84-Relationen mellan nationella prov och terminsbetyg årskurs 6,2014,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/84-Relationen%20mellan%20nationella%20prov%20och%20terminsbetyg%20%C3%A5rskurs%206/CSV/2014-1.csv
siris,Grundskolan,84-Relationen mellan nationella prov och terminsbetyg årskurs 6,2019,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/84-Relationen%20mellan%20nationella%20prov%20och%20terminsbetyg%20%C3%A5rskurs%206/CSV/2019-1.csv
siris,Grundskolan,84-Relationen mellan nationella prov och terminsbetyg årskurs 6,2013,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/84-Relationen%20mellan%20nationella%20prov%20och%20terminsbetyg%20%C3%A5rskurs%206/CSV/2013-1.csv
siris,Grundskolan,84-Relationen mellan nationella prov och terminsbetyg årskurs 6,2015,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/84-Relationen%20mellan%20nationella%20prov%20och%20terminsbetyg%20%C3%A5rskurs%206/CSV/2015-1.csv
siris,Grundskolan,84-Relationen mellan nationella prov och terminsbetyg årskurs 6,2016,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/84-Relationen%20mellan%20nationella%20prov%20och%20terminsbetyg%20%C3%A5rskurs%206/CSV/2016-1.csv
siris,Grundskolan,84-Relationen mellan nationella prov och terminsbetyg årskurs 6,2018,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/84-Relationen%20mellan%20nationella%20prov%20och%20terminsbetyg%20%C3%A5rskurs%206/CSV/2018-1.csv
siris,Grundskolan,191-Resultat nationella prov årskurs 3,2010,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/191-Resultat%20nationella%20prov%20%C3%A5rskurs%203/EXCEL/2010-1.xlsx
siris,Grundskolan,191-Resultat nationella prov årskurs 3,2013,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/191-Resultat%20nationella%20prov%20%C3%A5rskurs%203/EXCEL/2013-1.xlsx
siris,Grundskolan,191-Resultat nationella prov årskurs 3,2015,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/191-Resultat%20nationella%20prov%20%C3%A5rskurs%203/EXCEL/2015-1.xlsx
siris,Grundskolan,191-Resultat nationella prov årskurs 3,2012,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/191-Resultat%20nationella%20prov%20%C3%A5rskurs%203/EXCEL/2012-1.xlsx
siris,Grundskolan,191-Resultat nationella prov årskurs 3,2018,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/191-Resultat%20nationella%20prov%20%C3%A5rskurs%203/EXCEL/2018-1.xlsx
siris,Grundskolan,191-Resultat nationella prov årskurs 3,2019,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/191-Resultat%20nationella%20prov%20%C3%A5rskurs%203/EXCEL/2019-1.xlsx
siris,Grundskolan,191-Resultat nationella prov årskurs 3,2017,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/191-Resultat%20nationella%20prov%20%C3%A5rskurs%203/EXCEL/2017-1.xlsx
siris,Grundskolan,191-Resultat nationella prov årskurs 3,2011,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/191-Resultat%20nationella%20prov%20%C3%A5rskurs%203/EXCEL/2011-1.xlsx
siris,Grundskolan,191-Resultat nationella prov årskurs 3,2014,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/191-Resultat%20nationella%20prov%20%C3%A5rskurs%203/EXCEL/2014-1.xlsx
siris,Grundskolan,191-Resultat nationella prov årskurs 3,2016,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/191-Resultat%20nationella%20prov%20%C3%A5rskurs%203/EXCEL/2016-1.xlsx
siris,Grundskolan,191-Resultat nationella prov årskurs 3,2019,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/191-Resultat%20nationella%20prov%20%C3%A5rskurs%203/XML/2019-1.xml
siris,Grundskolan,191-Resultat nationella prov årskurs 3,2015,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/191-Resultat%20nationella%20prov%20%C3%A5rskurs%203/XML/2015-1.xml
siris,Grundskolan,191-Resultat nationella prov årskurs 3,2018,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/191-Resultat%20nationella%20prov%20%C3%A5rskurs%203/XML/2018-1.xml
siris,Grundskolan,191-Resultat nationella prov årskurs 3,2014,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/191-Resultat%20nationella%20prov%20%C3%A5rskurs%203/XML/2014-1.xml
siris,Grundskolan,191-Resultat nationella prov årskurs 3,2016,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/191-Resultat%20nationella%20prov%20%C3%A5rskurs%203/XML/2016-1.xml
siris,Grundskolan,191-Resultat nationella prov årskurs 3,2011,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/191-Resultat%20nationella%20prov%20%C3%A5rskurs%203/XML/2011-1.xml
siris,Grundskolan,191-Resultat nationella prov årskurs 3,2010,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/191-Resultat%20nationella%20prov%20%C3%A5rskurs%203/XML/2010-1.xml
siris,Grundskolan,191-Resultat nationella prov årskurs 3,2013,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/191-Resultat%20nationella%20prov%20%C3%A5rskurs%203/XML/2013-1.xml
siris,Grundskolan,191-Resultat nationella prov årskurs 3,2012,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/191-Resultat%20nationella%20prov%20%C3%A5rskurs%203/XML/2012-1.xml
siris,Grundskolan,191-Resultat nationella prov årskurs 3,2017,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/191-Resultat%20nationella%20prov%20%C3%A5rskurs%203/XML/2017-1.xml
siris,Grundskolan,191-Resultat nationella prov årskurs 3,2017,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/191-Resultat%20nationella%20prov%20%C3%A5rskurs%203/CSV/2017-1.csv
siris,Grundskolan,191-Resultat nationella prov årskurs 3,2014,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/191-Resultat%20nationella%20prov%20%C3%A5rskurs%203/CSV/2014-1.csv
siris,Grundskolan,191-Resultat nationella prov årskurs 3,2011,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/191-Resultat%20nationella%20prov%20%C3%A5rskurs%203/CSV/2011-1.csv
siris,Grundskolan,191-Resultat nationella prov årskurs 3,2019,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/191-Resultat%20nationella%20prov%20%C3%A5rskurs%203/CSV/2019-1.csv
siris,Grundskolan,191-Resultat nationella prov årskurs 3,2013,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/191-Resultat%20nationella%20prov%20%C3%A5rskurs%203/CSV/2013-1.csv
siris,Grundskolan,191-Resultat nationella prov årskurs 3,2012,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/191-Resultat%20nationella%20prov%20%C3%A5rskurs%203/CSV/2012-1.csv
siris,Grundskolan,191-Resultat nationella prov årskurs 3,2015,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/191-Resultat%20nationella%20prov%20%C3%A5rskurs%203/CSV/2015-1.csv
siris,Grundskolan,191-Resultat nationella prov årskurs 3,2016,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/191-Resultat%20nationella%20prov%20%C3%A5rskurs%203/CSV/2016-1.csv
siris,Grundskolan,191-Resultat nationella prov årskurs 3,2010,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/191-Resultat%20nationella%20prov%20%C3%A5rskurs%203/CSV/2010-1.csv
siris,Grundskolan,191-Resultat nationella prov årskurs 3,2018,1,CSV,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/191-Resultat%20nationella%20prov%20%C3%A5rskurs%203/CSV/2018-1.csv
siris,Grundskolan,"28-Slutbetyg årskurs 9, uppdelat per svensk och utländsk bakgrund",1999,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/28-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20svensk%20och%20utl%C3%A4ndsk%20bakgrund/EXCEL/1999-1.xlsx
siris,Grundskolan,"28-Slutbetyg årskurs 9, uppdelat per svensk och utländsk bakgrund",2010,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/28-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20svensk%20och%20utl%C3%A4ndsk%20bakgrund/EXCEL/2010-1.xlsx
siris,Grundskolan,"28-Slutbetyg årskurs 9, uppdelat per svensk och utländsk bakgrund",2013,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/28-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20svensk%20och%20utl%C3%A4ndsk%20bakgrund/EXCEL/2013-1.xlsx
siris,Grundskolan,"28-Slutbetyg årskurs 9, uppdelat per svensk och utländsk bakgrund",2015,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/28-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20svensk%20och%20utl%C3%A4ndsk%20bakgrund/EXCEL/2015-1.xlsx
siris,Grundskolan,"28-Slutbetyg årskurs 9, uppdelat per svensk och utländsk bakgrund",2005,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/28-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20svensk%20och%20utl%C3%A4ndsk%20bakgrund/EXCEL/2005-1.xlsx
siris,Grundskolan,"28-Slutbetyg årskurs 9, uppdelat per svensk och utländsk bakgrund",2012,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/28-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20svensk%20och%20utl%C3%A4ndsk%20bakgrund/EXCEL/2012-1.xlsx
siris,Grundskolan,"28-Slutbetyg årskurs 9, uppdelat per svensk och utländsk bakgrund",2009,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/28-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20svensk%20och%20utl%C3%A4ndsk%20bakgrund/EXCEL/2009-1.xlsx
siris,Grundskolan,"28-Slutbetyg årskurs 9, uppdelat per svensk och utländsk bakgrund",2002,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/28-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20svensk%20och%20utl%C3%A4ndsk%20bakgrund/EXCEL/2002-1.xlsx
siris,Grundskolan,"28-Slutbetyg årskurs 9, uppdelat per svensk och utländsk bakgrund",2018,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/28-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20svensk%20och%20utl%C3%A4ndsk%20bakgrund/EXCEL/2018-1.xlsx
siris,Grundskolan,"28-Slutbetyg årskurs 9, uppdelat per svensk och utländsk bakgrund",1998,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/28-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20svensk%20och%20utl%C3%A4ndsk%20bakgrund/EXCEL/1998-1.xlsx
siris,Grundskolan,"28-Slutbetyg årskurs 9, uppdelat per svensk och utländsk bakgrund",2000,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/28-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20svensk%20och%20utl%C3%A4ndsk%20bakgrund/EXCEL/2000-1.xlsx
siris,Grundskolan,"28-Slutbetyg årskurs 9, uppdelat per svensk och utländsk bakgrund",2019,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/28-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20svensk%20och%20utl%C3%A4ndsk%20bakgrund/EXCEL/2019-1.xlsx
siris,Grundskolan,"28-Slutbetyg årskurs 9, uppdelat per svensk och utländsk bakgrund",2007,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/28-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20svensk%20och%20utl%C3%A4ndsk%20bakgrund/EXCEL/2007-1.xlsx
siris,Grundskolan,"28-Slutbetyg årskurs 9, uppdelat per svensk och utländsk bakgrund",2017,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/28-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20svensk%20och%20utl%C3%A4ndsk%20bakgrund/EXCEL/2017-1.xlsx
siris,Grundskolan,"28-Slutbetyg årskurs 9, uppdelat per svensk och utländsk bakgrund",2001,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/28-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20svensk%20och%20utl%C3%A4ndsk%20bakgrund/EXCEL/2001-1.xlsx
siris,Grundskolan,"28-Slutbetyg årskurs 9, uppdelat per svensk och utländsk bakgrund",2008,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/28-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20svensk%20och%20utl%C3%A4ndsk%20bakgrund/EXCEL/2008-1.xlsx
siris,Grundskolan,"28-Slutbetyg årskurs 9, uppdelat per svensk och utländsk bakgrund",2003,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/28-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20svensk%20och%20utl%C3%A4ndsk%20bakgrund/EXCEL/2003-1.xlsx
siris,Grundskolan,"28-Slutbetyg årskurs 9, uppdelat per svensk och utländsk bakgrund",2011,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/28-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20svensk%20och%20utl%C3%A4ndsk%20bakgrund/EXCEL/2011-1.xlsx
siris,Grundskolan,"28-Slutbetyg årskurs 9, uppdelat per svensk och utländsk bakgrund",2004,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/28-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20svensk%20och%20utl%C3%A4ndsk%20bakgrund/EXCEL/2004-1.xlsx
siris,Grundskolan,"28-Slutbetyg årskurs 9, uppdelat per svensk och utländsk bakgrund",2014,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/28-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20svensk%20och%20utl%C3%A4ndsk%20bakgrund/EXCEL/2014-1.xlsx
siris,Grundskolan,"28-Slutbetyg årskurs 9, uppdelat per svensk och utländsk bakgrund",2016,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/28-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20svensk%20och%20utl%C3%A4ndsk%20bakgrund/EXCEL/2016-1.xlsx
siris,Grundskolan,"28-Slutbetyg årskurs 9, uppdelat per svensk och utländsk bakgrund",2006,1,EXCEL,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/28-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20svensk%20och%20utl%C3%A4ndsk%20bakgrund/EXCEL/2006-1.xlsx
siris,Grundskolan,"28-Slutbetyg årskurs 9, uppdelat per svensk och utländsk bakgrund",2019,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/28-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20svensk%20och%20utl%C3%A4ndsk%20bakgrund/XML/2019-1.xml
siris,Grundskolan,"28-Slutbetyg årskurs 9, uppdelat per svensk och utländsk bakgrund",2015,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/28-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20svensk%20och%20utl%C3%A4ndsk%20bakgrund/XML/2015-1.xml
siris,Grundskolan,"28-Slutbetyg årskurs 9, uppdelat per svensk och utländsk bakgrund",2007,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/28-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20svensk%20och%20utl%C3%A4ndsk%20bakgrund/XML/2007-1.xml
siris,Grundskolan,"28-Slutbetyg årskurs 9, uppdelat per svensk och utländsk bakgrund",2004,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/28-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20svensk%20och%20utl%C3%A4ndsk%20bakgrund/XML/2004-1.xml
siris,Grundskolan,"28-Slutbetyg årskurs 9, uppdelat per svensk och utländsk bakgrund",1999,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/28-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20svensk%20och%20utl%C3%A4ndsk%20bakgrund/XML/1999-1.xml
siris,Grundskolan,"28-Slutbetyg årskurs 9, uppdelat per svensk och utländsk bakgrund",2018,1,XML,https://skolverket-statistik.s3.eu-north-1.amazonaws.com/siris/Grundskolan/28-Slutbetyg%20%C3%A5rskurs%209%2C%20uppdelat%20per%20svensk%20och%20utl%C3%A4ndsk%20bakgrund/XML/2018-1.xml
